grid_x,grid_y,agent_0,agent_1
0,1,3,0
7,0,0,0
3,1,8,0
1,4,0,0
7,4,2,21
2,0,4,0
7,7,0,2
7,3,3,20
4,0,4,0
2,7,0,0
4,1,5,0
4,3,7,1
4,7,0,1
