grid_x,grid_y,agent_0,agent_1
2,2,2,0
1,2,0,0
2,1,1,0
2,3,0,0
3,2,4,0
1,1,0,0
1,3,2,0
3,1,2,0
3,3,1,0
5,5,3,4
4,5,1,8
5,4,1,3
5,6,4,8
6,5,5,1
4,4,2,2
4,6,3,1
6,4,2,8
6,6,4,5
