grid_x,grid_y,agent_0,agent_1
2,2,0,5
1,2,0,14
2,1,0,16
2,3,0,1
3,2,0,3
1,1,0,2
1,3,0,2
3,1,0,0
3,3,0,2
5,5,12,1
4,5,6,0
5,4,4,1
5,6,8,1
6,5,6,1
4,4,2,0
4,6,1,0
6,4,11,1
6,6,0,0
