grid_x,grid_y,agent_0,agent_1
2,2,7,0
1,2,9,0
2,1,7,0
2,3,7,0
3,2,3,0
1,1,3,0
1,3,5,0
3,1,1,0
3,3,6,0
5,5,0,5
4,5,1,0
5,4,0,10
5,6,0,4
6,5,0,15
4,4,1,3
4,6,0,5
6,4,0,3
6,6,0,5
