grid_x,grid_y,agent_0,agent_1
2,2,6,3
1,2,3,1
2,1,2,2
2,3,4,2
3,2,0,0
1,1,3,0
1,3,3,2
3,1,1,4
3,3,4,1
5,5,3,3
4,5,1,4
5,4,1,4
5,6,2,2
6,5,1,7
4,4,1,1
4,6,0,2
6,4,1,2
6,6,4,10
