agentid,step,ExpectedQvalue,CumulativeReward
0,1,87.47222222222223,0
0,2,81.30555555555556,0
0,3,88.22222222222224,0
0,4,85.74999999999999,0
0,5,82.30555555555557,0
0,6,87.05555555555554,0
0,7,83.19444444444443,0
0,8,88.63888888888891,0
0,9,87.94444444444449,18
0,10,82.58333333333334,24
0,11,87.97222222222224,48
0,12,105.61111111111111,108
0,13,90.83333333333334,126
0,14,96.52777777777781,126
0,15,105.44444444444441,126
0,16,91.0555555555556,126
0,17,110.25000000000004,126
0,18,95.05555555555556,126
0,19,101.47222222222221,126
0,20,106.80555555555553,126
0,21,97.27777777777773,126
0,22,108.52777777777783,126
0,23,102.97222222222226,126
0,24,103.74999999999997,126
0,25,106.52777777777774,138
0,26,109.1111111111111,144
0,27,108.33333333333333,150
0,28,115.1111111111111,150
0,29,113.33333333333333,150
0,30,113.63888888888889,150
0,31,111.83333333333334,150
0,32,121.66666666666666,150
0,33,110.05555555555553,150
0,34,115.52777777777786,150
0,35,115.69444444444443,150
0,36,118.50000000000004,150
0,37,123.97222222222226,150
0,38,116.55555555555557,150
0,39,121.27777777777776,150
0,40,106.83333333333337,156
0,41,122.69444444444443,210
0,42,123.91666666666666,306
0,43,116.1388888888889,318
0,44,116.08333333333337,342
0,45,145.52777777777774,354
0,46,121.33333333333336,366
0,47,119.66666666666667,366
0,48,117.44444444444451,366
0,49,123.9166666666667,378
0,50,136.8888888888889,378
1,1,90.72222222222226,0
1,2,87.58333333333334,0
1,3,90.27777777777777,0
1,4,83.86111111111114,0
1,5,81.19444444444446,0
1,6,90.36111111111111,0
1,7,81.24999999999997,0
1,8,88.75000000000003,6
1,9,97.36111111111113,48
1,10,75.27777777777777,54
1,11,83.80555555555554,54
1,12,82.1388888888889,60
1,13,102.61111111111114,66
1,14,94.77777777777776,132
1,15,95.77777777777776,132
1,16,94.3611111111112,144
1,17,99.47222222222221,180
1,18,94.58333333333331,180
1,19,98.38888888888889,198
1,20,95.52777777777779,228
1,21,99.55555555555561,228
1,22,105.74999999999999,306
1,23,97.25000000000006,306
1,24,98.11111111111109,372
1,25,118.36111111111116,384
1,26,114.91666666666666,390
1,27,116.94444444444449,432
1,28,101.36111111111113,432
1,29,114.19444444444444,432
1,30,113.11111111111111,432
1,31,100.05555555555556,432
1,32,118.61111111111109,498
1,33,122.4722222222222,570
1,34,114.33333333333333,660
1,35,152.30555555555563,702
1,36,144.19444444444443,708
1,37,155.2222222222223,708
1,38,143.02777777777774,720
1,39,149.50000000000006,738
1,40,157.50000000000009,804
1,41,153.77777777777774,822
1,42,153.50000000000003,828
1,43,154.08333333333343,840
1,44,153.08333333333337,876
1,45,155.02777777777777,876
1,46,160.83333333333334,876
1,47,143.27777777777774,888
1,48,159.58333333333331,942
1,49,150.69444444444446,942
1,50,161.66666666666666,942
