agentid,step,ExpectedQvalue,CumulativeReward
0,1,57.19230769230771,0
0,2,54.730769230769226,0
0,3,60.923076923076934,12
0,4,61.0,12
0,5,60.03846153846154,18
0,6,63.53846153846149,18
0,7,63.26923076923075,18
0,8,59.80769230769232,24
0,9,56.11538461538462,24
0,10,59.307692307692314,24
0,11,59.23076923076921,24
0,12,56.769230769230774,48
0,13,60.03846153846154,60
0,14,74.03846153846153,72
0,15,69.07692307692307,72
0,16,71.30769230769229,72
0,17,66.1923076923077,72
0,18,71.96153846153847,78
0,19,69.88461538461539,78
0,20,65.34615384615384,84
0,21,71.76923076923079,84
0,22,68.65384615384613,90
0,23,74.38461538461537,90
0,24,67.53846153846153,90
0,25,74.57692307692305,90
0,26,79.1153846153846,90
0,27,77.38461538461539,90
0,28,80.1923076923077,96
0,29,74.61538461538458,102
0,30,82.00000000000001,102
0,31,74.57692307692304,102
0,32,76.88461538461537,102
0,33,72.46153846153844,114
0,34,76.96153846153844,114
0,35,77.88461538461539,114
0,36,77.23076923076925,114
0,37,72.53846153846155,114
0,38,67.07692307692307,114
0,39,71.88461538461537,114
0,40,78.1153846153846,114
0,41,73.53846153846153,114
0,42,72.76923076923076,114
0,43,85.76923076923075,114
0,44,83.19230769230768,114
0,45,78.42307692307693,120
0,46,83.5,120
0,47,86.8846153846154,126
0,48,83.38461538461539,126
0,49,84.84615384615388,126
0,50,81.07692307692312,126
