grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,0,0
2,1,0,0
2,3,0,0
3,2,0,0
1,1,0,0
1,3,0,0
3,1,0,0
3,3,0,3
5,5,16,14
4,5,2,3
5,4,2,7
5,6,3,2
6,5,3,6
4,4,11,1
4,6,2,13
6,4,0,0
6,6,11,1
