grid_x,grid_y,agent_0,agent_1
2,2,0,1
1,2,1,2
2,1,1,2
2,3,1,9
3,2,2,10
1,1,0,2
1,3,0,1
3,1,0,3
3,3,1,3
5,5,11,2
4,5,2,1
5,4,7,5
5,6,3,2
6,5,5,2
4,4,4,1
4,6,1,3
6,4,7,0
6,6,3,0
