grid_x,grid_y,agent_0,agent_1
2,2,4,15
1,2,5,3
2,1,1,2
2,3,9,2
3,2,4,2
1,1,3,12
1,3,1,4
3,1,1,4
3,3,4,5
5,5,0,0
4,5,4,0
5,4,2,0
5,6,4,0
6,5,0,0
4,4,0,1
4,6,2,0
6,4,0,0
6,6,2,0
