agentid,step,ExpectedQvalue,CumulativeReward
0,1,85.50000000000001,0
0,2,87.72222222222217,12
0,3,95.55555555555553,24
0,4,89.63888888888893,30
0,5,110.08333333333333,60
0,6,111.91666666666669,66
0,7,98.91666666666671,102
0,8,193.36111111111117,120
0,9,216.27777777777783,126
0,10,122.91666666666666,162
0,11,96.66666666666666,222
0,12,108.38888888888886,258
0,13,106.97222222222224,276
0,14,103.33333333333333,282
0,15,103.47222222222224,306
0,16,147.66666666666669,324
0,17,146.72222222222217,336
0,18,140.22222222222223,366
0,19,149.33333333333331,366
0,20,134.80555555555554,378
0,21,145.22222222222226,408
0,22,120.3611111111111,444
0,23,207.0555555555556,492
0,24,226.9722222222223,510
0,25,227.83333333333343,510
0,26,208.77777777777786,510
0,27,216.72222222222229,546
0,28,188.8611111111112,624
0,29,209.88888888888897,636
0,30,225.94444444444437,684
0,31,222.1944444444444,732
0,32,201.88888888888894,762
0,33,213.47222222222223,780
0,34,210.6388888888889,804
0,35,258.69444444444457,804
0,36,252.1111111111112,828
0,37,250.08333333333346,834
0,38,278.44444444444446,846
0,39,264.277777777778,846
0,40,258.9444444444444,858
0,41,261.25000000000017,858
0,42,280.1944444444445,858
0,43,262.22222222222223,942
0,44,270.8888888888889,996
0,45,269.0555555555556,1014
0,46,284.05555555555577,1062
0,47,272.83333333333337,1086
0,48,270.3055555555556,1122
0,49,276.75000000000006,1128
0,50,283.1388888888891,1134
