grid_x,grid_y,agent_0,agent_1
0,1,0,1
7,0,1,0
3,1,2,18
1,4,0,1
7,4,15,0
2,0,0,4
7,7,0,0
7,3,16,0
4,0,2,9
2,7,0,3
4,1,2,5
4,3,4,1
4,7,0,0
