grid_x,grid_y,agent_0,agent_1
2,2,5,12
1,2,1,2
2,1,3,3
2,3,0,3
3,2,4,2
1,1,4,11
1,3,5,1
3,1,4,3
3,3,3,2
5,5,4,0
4,5,1,2
5,4,1,3
5,6,2,0
6,5,4,1
4,4,5,3
4,6,2,1
6,4,2,0
6,6,0,1
