grid_x,grid_y,agent_0,agent_1
2,2,3,0
1,2,0,0
2,1,2,0
2,3,2,0
3,2,4,0
1,1,4,0
1,3,1,0
3,1,2,0
3,3,1,1
5,5,6,4
4,5,3,9
5,4,3,4
5,6,1,8
6,5,4,1
4,4,8,3
4,6,2,4
6,4,2,3
6,6,2,4
