grid_x,grid_y,agent_0,agent_1
2,2,0,1
1,2,0,1
2,1,2,0
2,3,2,7
3,2,0,5
1,1,1,0
1,3,0,0
3,1,0,0
3,3,0,1
5,5,6,6
4,5,6,5
5,4,3,1
5,6,3,7
6,5,8,1
4,4,1,3
4,6,5,1
6,4,4,5
6,6,8,3
