grid_x,grid_y,agent_0,agent_1
2,2,2,3
1,2,0,6
2,1,1,5
2,3,0,6
3,2,1,5
1,1,2,2
1,3,0,4
3,1,0,2
3,3,0,2
5,5,2,3
4,5,4,2
5,4,12,1
5,6,1,0
6,5,6,0
4,4,3,1
4,6,6,2
6,4,7,2
6,6,3,2
