grid_x,grid_y,agent_0,agent_1
2,2,3,3
1,2,0,5
2,1,3,4
2,3,1,4
3,2,2,7
1,1,0,3
1,3,5,8
3,1,0,0
3,3,3,4
5,5,2,2
4,5,3,2
5,4,2,4
5,6,5,0
6,5,2,0
4,4,6,3
4,6,3,0
6,4,1,0
6,6,4,0
