grid_x,grid_y,agent_0,agent_1
2,2,4,2
1,2,5,2
2,1,7,1
2,3,4,2
3,2,4,3
1,1,6,1
1,3,3,1
3,1,6,0
3,3,4,2
5,5,0,0
4,5,1,3
5,4,1,0
5,6,0,13
6,5,0,13
4,4,1,1
4,6,0,1
6,4,0,1
6,6,0,0
