grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,4,0
3,1,4,0
1,4,0,1
7,4,1,13
2,0,4,0
7,7,0,1
7,3,1,11
4,0,9,0
2,7,0,3
4,1,4,0
4,3,3,0
4,7,0,6
