grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,1,0
3,1,11,2
1,4,0,5
7,4,0,3
2,0,9,0
7,7,0,0
7,3,0,3
4,0,7,1
2,7,0,5
4,1,5,0
4,3,6,4
4,7,0,5
