grid_x,grid_y,agent_0,agent_1
2,2,8,2
1,2,3,3
2,1,2,3
2,3,2,0
3,2,0,0
1,1,1,0
1,3,2,5
3,1,8,0
3,3,7,2
5,5,1,7
4,5,2,2
5,4,1,2
5,6,0,5
6,5,0,5
4,4,0,5
4,6,1,0
6,4,0,1
6,6,1,4
