grid_x,grid_y,agent_0,agent_1
2,2,15,0
1,2,2,0
2,1,2,0
2,3,4,0
3,2,2,0
1,1,3,0
1,3,5,0
3,1,2,0
3,3,14,1
5,5,0,12
4,5,0,9
5,4,0,3
5,6,0,0
6,5,0,1
4,4,0,5
4,6,0,3
6,4,0,13
6,6,0,1
