grid_x,grid_y,agent_0,agent_1
2,2,2,9
1,2,1,4
2,1,5,7
2,3,2,3
3,2,8,4
1,1,4,5
1,3,2,2
3,1,2,5
3,3,2,9
5,5,2,0
4,5,5,0
5,4,4,0
5,6,3,0
6,5,0,0
4,4,1,0
4,6,0,0
6,4,3,0
6,6,1,0
