grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,1,2
2,1,1,0
2,3,1,2
3,2,1,0
1,1,0,0
1,3,0,1
3,1,1,1
3,3,1,1
5,5,2,3
4,5,5,4
5,4,3,8
5,6,6,5
6,5,6,8
4,4,1,2
4,6,4,5
6,4,3,4
6,6,12,3
