grid_x,grid_y,agent_0,agent_1
0,1,3,0
7,0,0,0
3,1,9,15
1,4,3,1
7,4,2,6
2,0,6,2
7,7,0,0
7,3,0,4
4,0,8,10
2,7,0,0
4,1,5,3
4,3,4,4
4,7,0,0
