grid_x,grid_y,agent_0,agent_1
0,1,0,2
7,0,1,0
3,1,12,14
1,4,3,3
7,4,0,0
2,0,6,4
7,7,0,0
7,3,0,0
4,0,8,12
2,7,2,0
4,1,6,8
4,3,3,1
4,7,0,0
