grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,0
3,1,0,2
1,4,0,0
7,4,20,20
2,0,0,0
7,7,4,0
7,3,20,24
4,0,0,1
2,7,0,0
4,1,0,1
4,3,0,1
4,7,1,0
