grid_x,grid_y,agent_0,agent_1
2,2,0,4
1,2,2,1
2,1,2,3
2,3,4,3
3,2,3,3
1,1,0,4
1,3,0,4
3,1,0,4
3,3,3,1
5,5,6,6
4,5,3,0
5,4,4,1
5,6,2,1
6,5,2,0
4,4,6,4
4,6,2,0
6,4,5,4
6,6,3,3
