grid_x,grid_y,agent_0,agent_1
2,2,1,1
1,2,1,10
2,1,2,4
2,3,3,16
3,2,3,7
1,1,0,5
1,3,0,4
3,1,1,2
3,3,3,1
5,5,3,0
4,5,0,0
5,4,2,0
5,6,8,0
6,5,5,0
4,4,4,0
4,6,2,0
6,4,8,0
6,6,2,0
