grid_x,grid_y,agent_0,agent_1
2,2,0,2
1,2,0,2
2,1,0,3
2,3,0,2
3,2,0,2
1,1,0,1
1,3,0,1
3,1,0,1
3,3,2,3
5,5,5,1
4,5,4,0
5,4,2,0
5,6,5,0
6,5,2,1
4,4,4,0
4,6,1,0
6,4,0,5
6,6,6,2
