grid_x,grid_y,agent_0,agent_1
2,2,0,4
1,2,0,6
2,1,0,0
2,3,0,1
3,2,0,1
1,1,0,8
1,3,5,8
3,1,0,0
3,3,0,4
5,5,0,0
4,5,1,0
5,4,0,0
5,6,3,0
6,5,7,0
4,4,0,0
4,6,1,0
6,4,0,0
6,6,7,0
