grid_x,grid_y,agent_0,agent_1
2,2,0,6
1,2,2,9
2,1,0,9
2,3,2,3
3,2,3,0
1,1,2,7
1,3,2,1
3,1,3,0
3,3,0,0
5,5,0,1
4,5,0,1
5,4,0,0
5,6,0,2
6,5,0,0
4,4,0,1
4,6,0,4
6,4,0,0
6,6,0,0
