grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,0,0
2,1,0,0
2,3,0,0
3,2,0,0
1,1,0,0
1,3,0,0
3,1,0,0
3,3,1,0
5,5,6,4
4,5,4,6
5,4,0,2
5,6,13,1
6,5,0,1
4,4,1,6
4,6,7,1
6,4,0,1
6,6,2,1
