grid_x,grid_y,agent_0,agent_1
2,2,5,2
1,2,0,2
2,1,1,0
2,3,0,2
3,2,0,2
1,1,1,3
1,3,0,2
3,1,7,0
3,3,0,0
5,5,2,1
4,5,1,6
5,4,1,0
5,6,1,1
6,5,0,2
4,4,0,1
4,6,1,0
6,4,2,3
6,6,1,0
