grid_x,grid_y,agent_0,agent_1
2,2,0,1
1,2,0,4
2,1,0,0
2,3,0,1
3,2,0,6
1,1,0,4
1,3,0,3
3,1,0,8
3,3,0,1
5,5,3,0
4,5,3,0
5,4,0,0
5,6,3,0
6,5,2,0
4,4,0,0
4,6,6,0
6,4,0,0
6,6,5,0
