grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,5,8
2,1,6,2
2,3,1,3
3,2,0,0
1,1,5,11
1,3,0,2
3,1,0,0
3,3,0,0
5,5,3,0
4,5,0,0
5,4,3,0
5,6,0,0
6,5,1,0
4,4,2,0
4,6,0,0
6,4,2,0
6,6,0,0
