grid_x,grid_y,agent_0,agent_1
2,2,0,13
1,2,0,3
2,1,0,3
2,3,0,0
3,2,0,0
1,1,0,14
1,3,0,3
3,1,0,0
3,3,4,0
5,5,0,0
4,5,4,0
5,4,7,0
5,6,4,0
6,5,7,0
4,4,4,0
4,6,2,0
6,4,1,0
6,6,0,0
