agentid,step,ExpectedQvalue,CumulativeReward
0,1,84.4166666666667,6
0,2,80.30555555555556,6
0,3,79.75000000000001,6
0,4,89.2222222222222,18
0,5,90.38888888888891,18
0,6,89.86111111111109,30
0,7,92.02777777777781,42
0,8,101.63888888888894,54
0,9,79.33333333333333,60
0,10,74.24999999999997,60
0,11,78.19444444444443,60
0,12,78.02777777777779,78
0,13,75.22222222222221,78
0,14,72.25000000000003,78
0,15,80.22222222222224,78
0,16,84.19444444444444,78
0,17,84.25000000000001,78
0,18,83.13888888888887,78
0,19,84.2222222222222,114
0,20,83.74999999999999,114
0,21,99.27777777777781,114
0,22,86.80555555555556,114
0,23,94.94444444444446,114
0,24,95.61111111111113,114
0,25,93.16666666666667,162
0,26,79.36111111111109,186
0,27,83.75000000000001,186
0,28,112.36111111111113,192
0,29,155.9444444444444,246
0,30,147.55555555555557,252
0,31,151.02777777777777,252
0,32,153.94444444444443,252
0,33,142.69444444444446,258
0,34,142.05555555555551,270
0,35,149.91666666666663,342
0,36,114.8055555555556,438
0,37,126.72222222222226,498
0,38,104.38888888888886,522
0,39,93.25000000000003,522
0,40,95.33333333333334,522
0,41,91.00000000000001,522
0,42,92.44444444444443,528
0,43,88.55555555555559,528
0,44,95.58333333333331,528
0,45,86.47222222222223,528
0,46,96.16666666666669,546
0,47,91.0,582
0,48,100.05555555555559,582
0,49,95.97222222222223,600
0,50,94.36111111111111,600
1,1,80.0277777777778,0
1,2,80.11111111111107,6
1,3,80.13888888888887,6
1,4,85.52777777777776,6
1,5,89.13888888888889,6
1,6,93.11111111111111,6
1,7,87.50000000000007,6
1,8,89.91666666666666,6
1,9,86.02777777777779,6
1,10,77.75,6
1,11,84.97222222222224,48
1,12,91.97222222222226,48
1,13,94.41666666666669,48
1,14,94.02777777777777,48
1,15,97.08333333333336,60
1,16,80.02777777777781,72
1,17,87.72222222222226,72
1,18,88.02777777777776,72
1,19,90.27777777777777,90
1,20,70.75000000000003,90
1,21,77.94444444444446,96
1,22,78.77777777777777,96
1,23,80.8888888888889,96
1,24,88.77777777777776,102
1,25,78.83333333333337,102
1,26,79.97222222222221,138
1,27,80.30555555555557,144
1,28,78.05555555555556,192
1,29,81.36111111111111,192
1,30,81.11111111111117,204
1,31,83.77777777777779,228
1,32,93.6111111111111,300
1,33,87.22222222222223,414
1,34,100.22222222222224,456
1,35,114.2777777777778,462
1,36,119.75000000000011,462
1,37,115.1111111111111,468
1,38,119.33333333333336,468
1,39,125.86111111111116,468
1,40,117.66666666666667,492
1,41,126.24999999999997,510
1,42,124.13888888888893,510
1,43,125.25000000000003,516
1,44,117.80555555555556,516
1,45,121.63888888888887,522
1,46,123.97222222222224,540
1,47,128.94444444444449,552
1,48,118.49999999999997,558
1,49,100.38888888888887,684
1,50,120.9166666666667,816
