agentid,step,ExpectedQvalue,CumulativeReward
0,1,74.83333333333333,12
0,2,94.33333333333329,18
0,3,156.88888888888894,30
0,4,152.4444444444445,36
0,5,166.69444444444454,48
0,6,155.97222222222229,54
0,7,157.33333333333337,54
0,8,156.44444444444449,72
0,9,158.1944444444445,72
0,10,172.72222222222234,72
0,11,158.2222222222223,72
0,12,172.97222222222237,78
0,13,169.0277777777778,84
0,14,165.83333333333334,84
0,15,157.41666666666666,84
0,16,149.5,96
0,17,156.6111111111111,96
0,18,168.94444444444443,114
0,19,168.58333333333323,120
0,20,184.25,138
0,21,177.97222222222226,174
0,22,120.9166666666667,204
0,23,117.77777777777783,204
0,24,133.44444444444443,222
0,25,111.3611111111111,228
0,26,127.27777777777783,234
0,27,125.25000000000003,234
0,28,119.75000000000001,234
0,29,116.80555555555557,270
0,30,124.47222222222226,276
0,31,125.75000000000004,282
0,32,117.58333333333341,282
0,33,124.11111111111109,282
0,34,127.3055555555556,282
0,35,126.97222222222221,282
0,36,125.61111111111114,300
0,37,131.22222222222223,300
0,38,126.50000000000003,330
0,39,122.36111111111113,336
0,40,129.1111111111111,342
0,41,130.72222222222229,354
0,42,126.63888888888893,402
0,43,117.5555555555556,438
0,44,112.08333333333333,438
0,45,110.58333333333337,456
0,46,118.47222222222224,516
0,47,123.55555555555557,684
0,48,121.08333333333336,816
0,49,205.33333333333334,822
0,50,207.611111111111,846
1,1,91.13888888888891,0
1,2,79.72222222222224,0
1,3,86.44444444444443,0
1,4,88.94444444444443,0
1,5,89.02777777777776,0
1,6,87.02777777777776,0
1,7,78.38888888888889,0
1,8,90.47222222222226,0
1,9,84.52777777777779,12
1,10,97.41666666666667,42
1,11,95.75000000000001,60
1,12,98.3333333333333,60
1,13,91.24999999999997,60
1,14,104.11111111111114,60
1,15,95.3333333333333,60
1,16,95.50000000000001,60
1,17,92.02777777777781,60
1,18,96.63888888888889,60
1,19,92.27777777777774,60
1,20,93.19444444444444,60
1,21,93.38888888888889,78
1,22,96.22222222222226,78
1,23,92.86111111111114,78
1,24,100.77777777777781,78
1,25,98.6944444444445,126
1,26,94.52777777777786,132
1,27,95.63888888888891,150
1,28,107.05555555555557,150
1,29,103.33333333333331,150
1,30,99.61111111111114,150
1,31,103.47222222222216,210
1,32,99.83333333333334,228
1,33,98.97222222222221,228
1,34,97.8333333333333,240
1,35,96.88888888888886,240
1,36,99.19444444444444,258
1,37,99.52777777777777,270
1,38,110.80555555555554,282
1,39,107.74999999999994,282
1,40,107.99999999999996,294
1,41,112.66666666666667,294
1,42,108.77777777777776,294
1,43,111.77777777777771,294
1,44,106.83333333333337,294
1,45,110.61111111111104,294
1,46,95.2222222222222,324
1,47,92.63888888888889,324
1,48,95.80555555555556,324
1,49,93.41666666666659,324
1,50,92.55555555555559,324
