grid_x,grid_y,agent_0,agent_1
2,2,2,0
1,2,5,0
2,1,0,1
2,3,2,0
3,2,0,3
1,1,3,0
1,3,0,0
3,1,0,0
3,3,3,2
5,5,4,4
4,5,2,0
5,4,1,5
5,6,2,0
6,5,4,2
4,4,1,0
4,6,1,0
6,4,2,5
6,6,1,0
