grid_x,grid_y,agent_0,agent_1
2,2,2,3
1,2,5,5
2,1,8,1
2,3,8,1
3,2,1,0
1,1,7,3
1,3,7,6
3,1,0,0
3,3,2,1
5,5,0,0
4,5,1,1
5,4,1,0
5,6,0,1
6,5,0,1
4,4,1,0
4,6,0,1
6,4,0,0
6,6,0,0
