grid_x,grid_y,agent_0,agent_1
2,2,0,2
1,2,0,0
2,1,0,1
2,3,0,0
3,2,0,2
1,1,0,3
1,3,0,0
3,1,0,4
3,3,0,0
5,5,6,0
4,5,1,0
5,4,8,0
5,6,3,0
6,5,4,0
4,4,0,0
4,6,1,0
6,4,11,0
6,6,2,0
