grid_x,grid_y,agent_0,agent_1
2,2,2,5
1,2,11,5
2,1,2,8
2,3,0,5
3,2,1,6
1,1,2,7
1,3,3,2
3,1,1,1
3,3,0,4
5,5,0,0
4,5,0,0
5,4,1,0
5,6,0,0
6,5,0,0
4,4,0,0
4,6,0,0
6,4,0,0
6,6,0,0
