grid_x,grid_y,agent_0,agent_1
2,2,0,1
1,2,0,1
2,1,0,1
2,3,1,3
3,2,0,0
1,1,0,3
1,3,2,1
3,1,0,3
3,3,0,3
5,5,7,1
4,5,1,2
5,4,1,0
5,6,5,5
6,5,1,3
4,4,1,0
4,6,0,1
6,4,1,0
6,6,8,0
