grid_x,grid_y,agent_0,agent_1
0,1,3,0
7,0,0,0
3,1,8,4
1,4,2,0
7,4,0,14
2,0,4,6
7,7,0,0
7,3,0,16
4,0,13,1
2,7,0,0
4,1,4,4
4,3,5,1
4,7,0,0
