agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
5.9,6.4,2.0,1.0,6,6,0,893,5,5,21.5,22.4,0,1.0,0.0555555555555555
2.4,1.7,3.0,2.0,2,1,0,507,5,5,23.3,23.8,0,1.0,0.0555555555555555
3.2,2.0,1.0,1.0,3,2,0,645,5,5,25.0,25.7,1,1.0,0.1111111111111111
1.6,1.4,1.0,2.0,1,1,0,415,5,5,26.7,27.1,0,1.0,0.0555555555555555
1.2,2.1,2.0,3.0,1,2,0,554,5,5,28.1,28.7,0,1.0,0.0277777777777777
2.8,3.3,5.0,5.0,2,3,0,737,5,5,29.7,30.4,1,1.0,0.1111111111111111
5.3,5.1,7.0,5.0,5,5,0,717,5,5,31.4,32.1,1,1.0,0.1111111111111111
7.4,5.1,6.0,5.0,7,5,0,605,5,5,33.3,33.9,0,1.0,0.0
6.5,5.8,1.0,2.0,6,5,0,930,5,5,34.9,35.9,0,1.0,0.0555555555555555
1.8,2.2,2.0,1.0,1,2,0,675,5,5,37.0,37.7,1,1.0,0.1111111111111111
2.3,1.4,5.0,6.0,2,1,0,907,5,5,38.8,39.7,0,1.0,0.0555555555555555
5.5,6.1,6.0,4.0,5,6,0,596,5,5,40.7,41.3,0,1.0,0.0555555555555555
6.7,4.8,4.0,6.0,6,4,0,1184,5,5,42.7,43.9,0,1.0,0.0277777777777777
4.3,6.3,5.0,4.0,4,6,0,800,5,5,44.9,45.7,0,1.0,0.0
5.4,4.1,1.0,3.0,5,4,0,899,5,5,46.7,47.6,0,1.0,0.0
1.1,3.0,3.0,2.0,1,3,0,581,5,5,49.0,49.5,0,1.0,0.0277777777777777
3.8,2.7,2.0,3.0,3,2,0,574,5,5,50.8,51.3,0,-3.1,0.0277777777777777
2.1,3.6,2.0,1.0,2,3,0,610,5,5,52.6,53.2,0,1.0,0.0277777777777777
2.2,1.2,1.0,2.0,2,1,0,682,5,5,54.4,55.1,0,1.0,0.0277777777777777
1.6,2.4,5.0,5.0,1,2,0,779,5,5,56.1,56.8,0,1.0,0.0555555555555555
5.3,5.7,4.0,4.0,5,5,0,797,5,5,57.9,58.7,1,1.0,0.1111111111111111
4.5,4.6,6.0,4.0,4,4,0,596,5,5,59.5,60.1,0,1.0,0.0555555555555555
6.3,4.7,4.0,5.0,6,4,0,767,5,5,61.1,61.8,1,-3.1,0.1111111111111111
4.5,5.2,3.0,2.0,4,5,0,732,5,5,62.9,63.6,0,1.0,0.0555555555555555
3.4,2.6,1.0,1.0,3,2,0,648,5,5,64.6,65.2,0,1.0,0.0555555555555555
2.0,1.6,2.0,1.0,1,1,0,546,5,5,66.3,66.8,1,1.0,0.1111111111111111
2.6,1.5,4.0,4.0,2,1,0,802,5,5,67.6,68.4,0,1.0,0.0555555555555555
4.4,4.6,6.0,5.0,4,4,0,998,5,5,69.3,70.3,0,1.0,0.0277777777777777
6.4,5.6,6.0,6.0,6,5,0,703,5,5,71.4,72.1,0,1.0,0.0555555555555555
6.6,6.5,6.0,4.0,6,6,0,629,5,5,73.0,73.6,0,1.0,0.0555555555555555
6.1,4.0,5.0,4.0,6,4,0,1168,5,5,74.7,75.8,0,1.0,0.0277777777777777
5.6,4.6,4.0,5.0,5,4,0,566,5,5,76.7,77.3,0,1.0,0.0555555555555555
4.9,5.1,2.0,3.0,4,5,0,734,5,5,78.5,79.2,1,1.0,0.1111111111111111
2.3,3.3,2.0,2.0,2,3,0,537,5,5,80.3,80.8,0,1.0,0.0555555555555555
2.4,2.3,1.0,2.0,2,2,0,631,5,5,82.0,82.6,0,1.0,0.0555555555555555
1.6,2.2,3.0,2.0,1,2,0,692,5,5,83.9,84.5,0,1.0,0.0555555555555555
3.6,2.4,5.0,6.0,3,2,0,739,5,5,85.4,86.1,0,1.0,0.0555555555555555
4.9,5.7,5.0,4.0,5,6,0,737,5,5,87.9,88.7,1,1.0,0.1111111111111111
5.6,4.7,6.0,4.0,5,4,0,666,5,5,89.7,90.4,0,1.0,0.0555555555555555
6.7,4.3,3.0,3.0,6,4,0,856,5,5,91.6,92.4,0,1.0,0.0
3.6,3.5,2.0,2.0,3,3,0,804,5,5,93.5,94.3,0,1.0,0.0
2.3,2.6,1.0,2.0,2,2,0,1078,5,5,95.3,96.4,1,1.0,0.1111111111111111
1.0,2.5,2.0,1.0,1,2,0,767,5,5,97.4,98.1,0,1.0,0.0277777777777777
2.7,1.9,3.0,2.0,2,1,0,311,5,5,99.5,99.8,1,-3.1,0.1111111111111111
2.1,3.3,6.0,5.0,2,3,0,680,2,8,5.6,6.3,0,1.0,0.0555555555555555
5.3,4.5,6.0,5.0,5,4,0,623,2,8,9.2,9.8,0,1.0,0.0555555555555555
7.2,3.1,5.0,7.0,7,3,0,636,2,8,38.4,39.0,0,1.0,0.0
5.2,7.5,5.0,7.0,5,7,0,103,2,8,39.7,39.8,0,1.0,0.0
4.7,6.6,6.0,7.0,4,6,0,431,2,8,61.1,61.6,0,3.0776247035810007,0.0555555555555555
4.4,5.0,2.0,4.0,4,4,0,377,2,8,79.7,80.1,0,1.49,0.0277777777777777
2.6,4.6,5.0,5.0,2,4,0,733,2,8,80.6,81.4,0,1.0,0.0
4.3,4.6,6.0,6.0,5,5,0,809,2,8,83.4,84.2,1,4.8059,0.1111111111111111
6.9,6.4,7.0,5.0,6,6,0,378,2,8,84.9,85.3,0,1.0,0.0
4.8,5.6,1.0,4.0,4,5,0,466,2,8,93.9,94.3,0,1.49,0.0555555555555555
0.7,4.4,4.0,2.0,0,3,0,793,2,8,98.4,99.2,0,1.0,0.0
4.5,2.3,4.0,2.0,4,1,0,609,2,8,105.8,106.4,0,1.0,0.0
1.2,1.5,2.0,2.0,1,1,1,547,2,8,7.6,8.1,0,1.0,0.0
0.9,2.6,2.0,2.0,0,2,1,424,2,8,13.0,13.4,1,1.0,0.0833333333333333
1.5,4.4,2.0,2.0,1,4,1,476,2,8,18.6,19.0,0,1.0,0.0277777777777777
2.1,4.3,2.0,2.0,1,3,1,430,2,8,41.4,41.8,0,1.0,0.0277777777777777
2.5,3.1,2.0,3.0,2,2,1,123,2,8,42.5,42.7,0,1.5341,0.0555555555555555
2.6,3.7,2.0,2.0,2,3,1,479,2,8,43.2,43.7,0,1.0,0.0
2.6,2.8,2.0,2.0,2,2,1,360,2,8,44.3,44.7,0,1.58939,0.0555555555555555
2.6,2.8,2.0,2.0,2,2,1,313,2,8,45.3,45.6,0,1.639151,0.0555555555555555
3.5,5.6,4.0,2.0,3,5,1,717,2,8,64.1,64.8,0,1.0,0.0
5.1,2.2,5.0,2.0,4,2,1,131,2,8,65.4,65.6,0,1.0,0.0
5.8,2.4,2.0,0.0,5,2,1,628,2,8,66.3,67.0,1,1.0,0.0
3.5,1.5,2.0,4.0,3,1,1,657,2,8,87.4,88.1,0,3.2357690000000003,0.0277777777777777
3.0,4.7,4.0,2.0,2,4,1,490,2,8,89.2,89.7,0,1.0,0.0
4.7,3.1,2.0,0.0,4,2,1,573,2,8,90.3,90.9,0,1.0,0.0
3.2,1.2,0.0,1.0,2,0,1,481,2,8,97.1,97.5,1,8.050858999999999,0.0833333333333333
0.4,1.6,3.0,1.0,0,1,1,978,2,8,102.4,103.4,1,1.0,0.0833333333333333
3.4,1.5,3.0,1.0,3,1,1,126,2,8,104.0,104.1,0,3.64036751,0.0277777777777777
6.5,1.6,2.0,2.0,6,1,0,745,2,9,2.6,3.4,1,1.0,0.0
1.5,2.7,2.0,2.0,1,2,0,387,2,9,19.5,19.8,1,1.0,0.1111111111111111
2.6,2.0,2.0,2.0,3,1,0,317,2,9,47.8,48.2,1,4.784361689097634,0.1111111111111111
3.0,1.9,2.0,2.0,3,1,0,647,2,9,60.8,61.5,1,6.561488650152315,0.1111111111111111
3.2,1.9,1.0,1.0,2,2,0,356,2,9,62.8,63.1,1,6.855948264215948,0.1111111111111111
4.1,1.2,2.0,4.0,3,0,0,705,2,9,75.8,76.5,0,1.0,0.0277777777777777
5.4,3.7,2.0,2.0,4,3,0,656,2,9,103.8,104.5,0,1.0,0.0
7.1,7.1,5.0,5.0,6,7,1,629,2,9,1.1,1.7,0,1.0,0.0277777777777777
2.2,4.7,6.0,7.0,2,4,1,655,2,9,15.9,16.5,0,1.0,0.0
6.2,7.8,7.0,6.0,6,7,1,610,2,9,17.4,18.0,0,1.0,0.0
4.9,6.7,7.0,5.0,5,6,1,700,2,9,50.0,50.7,0,3.08524745831,0.0555555555555555
4.8,7.2,5.0,6.0,5,6,1,462,2,9,80.7,81.2,0,1.0,0.0277777777777777
4.5,6.7,3.0,5.0,4,6,1,698,2,9,83.8,84.5,0,2.958477022922323,0.0555555555555555
3.6,6.0,4.0,3.0,3,5,1,726,2,9,85.1,85.9,0,1.0,0.0
