grid_x,grid_y,agent_0,agent_1
2,2,1,9
1,2,1,1
2,1,1,0
2,3,0,2
3,2,0,2
1,1,2,0
1,3,0,10
3,1,3,0
3,3,2,2
5,5,2,3
4,5,0,1
5,4,1,1
5,6,4,2
6,5,3,5
4,4,2,2
4,6,2,0
6,4,5,1
6,6,3,3
