grid_x,grid_y,agent_0,agent_1
2,2,14,1
1,2,1,0
2,1,3,10
2,3,2,1
3,2,4,9
1,1,2,0
1,3,11,1
3,1,1,0
3,3,1,2
5,5,2,4
4,5,0,0
5,4,2,3
5,6,1,2
6,5,1,1
4,4,3,1
4,6,0,0
6,4,0,5
6,6,2,0
