grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,0
3,1,1,0
1,4,3,1
7,4,4,11
2,0,0,0
7,7,1,0
7,3,4,18
4,0,3,0
2,7,3,1
4,1,2,2
4,3,4,2
4,7,1,2
