grid_x,grid_y,agent_0,agent_1
2,2,2,4
1,2,1,3
2,1,2,5
2,3,4,3
3,2,4,4
1,1,3,6
1,3,1,1
3,1,2,2
3,3,3,1
5,5,0,1
4,5,0,1
5,4,4,0
5,6,1,2
6,5,4,5
4,4,1,1
4,6,0,0
6,4,0,1
6,6,2,0
