grid_x,grid_y,agent_0,agent_1
2,2,1,6
1,2,3,1
2,1,3,5
2,3,0,2
3,2,2,3
1,1,1,2
1,3,0,1
3,1,0,1
3,3,1,4
5,5,2,1
4,5,3,2
5,4,3,3
5,6,6,7
6,5,4,6
4,4,3,2
4,6,5,1
6,4,4,0
6,6,5,1
