grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,2
3,1,9,10
1,4,0,0
7,4,4,3
2,0,6,5
7,7,0,0
7,3,2,5
4,0,5,6
2,7,0,0
4,1,6,7
4,3,5,2
4,7,0,1
